"MEASURE" "ACTIVITY" "SUBJECT" "AVERAGE"
"Body Acceleration Jerk-mean()-X" "SITTING" 30 0.0760057731790323
"Body Acceleration Jerk-mean()-X" "STANDING" 1 0.0753766542264151
"Body Acceleration Jerk-mean()-X" "STANDING" 2 0.0747588597592593
"Body Acceleration Jerk-mean()-X" "STANDING" 3 0.0750900622277049
"Body Acceleration Jerk-mean()-X" "STANDING" 4 0.0721328379857143
"Body Acceleration Jerk-mean()-X" "STANDING" 5 0.0725189859107143
"Body Acceleration Jerk-mean()-X" "STANDING" 6 0.0730699604561404
"Body Acceleration Jerk-mean()-X" "STANDING" 7 0.0751915112830189
"Body Acceleration Jerk-mean()-X" "STANDING" 8 0.0753739045185185
"Body Acceleration Jerk-mean()-X" "STANDING" 9 0.0760032053555556
"Body Acceleration Jerk-mean()-X" "STANDING" 10 0.0809784390227273
"Body Acceleration Jerk-mean()-X" "STANDING" 11 0.0760097721914894
"Body Acceleration Jerk-mean()-X" "STANDING" 12 0.0744631761967213
"Body Acceleration Jerk-mean()-X" "STANDING" 13 0.0758630962280702
"Body Acceleration Jerk-mean()-X" "STANDING" 14 0.0737933748485
"Body Acceleration Jerk-mean()-X" "STANDING" 15 0.0752280703207547
"Body Acceleration Jerk-mean()-X" "STANDING" 16 0.0736438905641026
"Body Acceleration Jerk-mean()-X" "STANDING" 17 0.0740864955641026
"Body Acceleration Jerk-mean()-X" "STANDING" 18 0.0753539482328767
"Body Acceleration Jerk-mean()-X" "STANDING" 19 0.0754120366712329
"Body Acceleration Jerk-mean()-X" "STANDING" 20 0.0763556159315068
"Body Acceleration Jerk-mean()-X" "STANDING" 21 0.0754543858764045
"Body Acceleration Jerk-mean()-X" "STANDING" 22 0.0752322891746032
"Body Acceleration Jerk-mean()-X" "STANDING" 23 0.0750206478676471
"Body Acceleration Jerk-mean()-X" "STANDING" 24 0.0746177416521739
"Body Acceleration Jerk-mean()-X" "STANDING" 25 0.0752337295675676
"Body Acceleration Jerk-mean()-X" "STANDING" 26 0.0753578207972973
"Body Acceleration Jerk-mean()-X" "STANDING" 27 0.074969980825
"Body Acceleration Jerk-mean()-X" "STANDING" 28 0.0753131601898734
"Body Acceleration Jerk-mean()-X" "STANDING" 29 0.0753052530307692
"Body Acceleration Jerk-mean()-X" "STANDING" 30 0.0752414472033898
"Body Acceleration Jerk-mean()-X" "WALKING" 1 0.0740416333157895
"Body Acceleration Jerk-mean()-X" "WALKING" 2 0.0618080696279661
"Body Acceleration Jerk-mean()-X" "WALKING" 3 0.0814745882660345
"Body Acceleration Jerk-mean()-X" "WALKING" 4 0.0783529082183333
"Body Acceleration Jerk-mean()-X" "WALKING" 5 0.0845888833571429
"Body Acceleration Jerk-mean()-X" "WALKING" 6 0.0699585876912281
"Body Acceleration Jerk-mean()-X" "WALKING" 7 0.0901462649192983
"Body Acceleration Jerk-mean()-X" "WALKING" 8 0.0703393490833333
"Body Acceleration Jerk-mean()-X" "WALKING" 9 0.0704357270480769
"Body Acceleration Jerk-mean()-X" "WALKING" 10 0.0857943809283019
"Body Acceleration Jerk-mean()-X" "WALKING" 11 0.0829709328491525
"Body Acceleration Jerk-mean()-X" "WALKING" 12 0.045764401482
"Body Acceleration Jerk-mean()-X" "WALKING" 13 0.0809590227198246
"Body Acceleration Jerk-mean()-X" "WALKING" 14 0.0720877913452542
"Body Acceleration Jerk-mean()-X" "WALKING" 15 0.0897770721666667
"Body Acceleration Jerk-mean()-X" "WALKING" 16 0.0770223771764706
"Body Acceleration Jerk-mean()-X" "WALKING" 17 0.0773188580032787
"Body Acceleration Jerk-mean()-X" "WALKING" 18 0.0767524278392857
"Body Acceleration Jerk-mean()-X" "WALKING" 19 0.0822246284461538
"Body Acceleration Jerk-mean()-X" "WALKING" 20 0.0841234323137255
"Body Acceleration Jerk-mean()-X" "WALKING" 21 0.0782251820211538
"Body Acceleration Jerk-mean()-X" "WALKING" 22 0.0627777634002174
"Body Acceleration Jerk-mean()-X" "WALKING" 23 0.0987319085964407
"Body Acceleration Jerk-mean()-X" "WALKING" 24 0.0731938975362069
"Body Acceleration Jerk-mean()-X" "WALKING" 25 0.0721720712281081
"Body Acceleration Jerk-mean()-X" "WALKING" 26 0.0652303740728813
"Body Acceleration Jerk-mean()-X" "WALKING" 27 0.0684331971807018
"Body Acceleration Jerk-mean()-X" "WALKING" 28 0.0931122231851852
"Body Acceleration Jerk-mean()-X" "WALKING" 29 0.0853743348528302
"Body Acceleration Jerk-mean()-X" "WALKING" 30 0.0688689970184615
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 1 0.0541553164897959
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 2 0.110040615569574
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 3 0.0725689294489796
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 4 0.0971862748866667
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 5 0.109650600459574
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 6 0.103681343708333
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 7 0.0968926184638298
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 8 0.118938088342105
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 9 0.130193043809524
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 10 0.100959387447368
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 11 0.0897168657173913
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 12 0.0621500251717391
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 13 0.101704538333298
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 14 0.0428631626711111
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 15 0.0711457160166667
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 16 0.0907857064255319
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 17 0.118250858006522
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 18 0.0809044045254545
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 19 0.0730930306923077
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 20 0.0695031058
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 21 0.0901452883333333
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 22 0.101584640833333
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 23 0.0578010605648148
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 24 0.0802619828545455
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 25 0.110656929396552
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 26 0.111470787918
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 27 0.0936273220295455
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 28 0.0972653457891304
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 29 0.0636871965479167
"Body Acceleration Jerk-mean()-X" "WALKING_DOWNSTAIRS" 30 0.0883933037048387
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 1 0.101372729922642
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 2 0.0744507839572917
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 3 0.0426880986186441
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 4 0.0560971909634615
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 5 0.0795443483829787
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 6 0.07210675
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 7 0.0724649938509804
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 8 0.0813816809395122
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 9 0.0692266245755102
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 10 0.0648829303510638
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 11 0.0968561683092593
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 12 0.0728660813846154
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 13 0.0692442067545455
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 14 0.0803303022222222
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 15 0.07297243298125
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 16 0.0762526677
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 17 0.07680441704375
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 18 0.0812402028517241
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 19 0.08315450836225
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 20 0.0836451256901961
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 21 0.104034223065957
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 22 0.0877172239047619
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 23 0.0723649984647059
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 24 0.0862310100338983
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 25 0.0740041435707692
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 26 0.0755645318545455
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 27 0.0734763532039216
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 28 0.0706831871117647
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 29 0.106345193353878
"Body Acceleration Jerk-mean()-X" "WALKING_UPSTAIRS" 30 0.0579840372876923
"Body Acceleration Jerk-mean()-Y" "LAYING" 1 0.0038382040088
"Body Acceleration Jerk-mean()-Y" "LAYING" 2 0.012254788451875
"Body Acceleration Jerk-mean()-Y" "LAYING" 3 0.0138041011306452
"Body Acceleration Jerk-mean()-Y" "LAYING" 4 0.00693313213968519
"Body Acceleration Jerk-mean()-Y" "LAYING" 5 0.00747460829615385
"Body Acceleration Jerk-mean()-Y" "LAYING" 6 -0.00114529240245614
"Body Acceleration Jerk-mean()-Y" "LAYING" 7 0.0250624183634615
"Body Acceleration Jerk-mean()-Y" "LAYING" 8 0.0233299159137037
"Body Acceleration Jerk-mean()-Y" "LAYING" 9 0.011561732718
"Body Acceleration Jerk-mean()-Y" "LAYING" 10 0.015698997097069
"Body Acceleration Jerk-mean()-Y" "LAYING" 11 0.0122193853629825
"Body Acceleration Jerk-mean()-Y" "LAYING" 12 0.00774408308
"Body Acceleration Jerk-mean()-Y" "LAYING" 13 0.0183441894580645
"Body Acceleration Jerk-mean()-Y" "LAYING" 14 -0.00831507059607843
"Body Acceleration Jerk-mean()-Y" "LAYING" 15 0.0123984271386111
"Body Acceleration Jerk-mean()-Y" "LAYING" 16 0.0132805054325714
"Body Acceleration Jerk-mean()-Y" "LAYING" 17 0.00706867100408451
"Body Acceleration Jerk-mean()-Y" "LAYING" 18 0.0117018961415385
"Body Acceleration Jerk-mean()-Y" "LAYING" 19 0.011149573306747
"Body Acceleration Jerk-mean()-Y" "LAYING" 20 0.00110822495382353
"Body Acceleration Jerk-mean()-Y" "LAYING" 21 0.0119943671007778
"Body Acceleration Jerk-mean()-Y" "LAYING" 22 0.00459834754236111
"Body Acceleration Jerk-mean()-Y" "LAYING" 23 0.01535144005125
"Body Acceleration Jerk-mean()-Y" "LAYING" 24 0.0119819524179167
"Body Acceleration Jerk-mean()-Y" "LAYING" 25 0.0284619311524658
"Body Acceleration Jerk-mean()-Y" "LAYING" 26 0.0124420033513158
"Body Acceleration Jerk-mean()-Y" "LAYING" 27 0.0126491088851351
"Body Acceleration Jerk-mean()-Y" "LAYING" 28 0.005939923320625
"Body Acceleration Jerk-mean()-Y" "LAYING" 29 0.0116912059556522
"Body Acceleration Jerk-mean()-Y" "LAYING" 30 0.0107680190087143
"Body Acceleration Jerk-mean()-Y" "SITTING" 1 -0.000619102785106384
"Body Acceleration Jerk-mean()-Y" "SITTING" 2 0.0116954511323913
"Body Acceleration Jerk-mean()-Y" "SITTING" 3 0.00272529134230769
"Body Acceleration Jerk-mean()-Y" "SITTING" 4 -0.0108582171094
"Body Acceleration Jerk-mean()-Y" "SITTING" 5 -0.00278773346136363
"Body Acceleration Jerk-mean()-Y" "SITTING" 6 2.55649800000024e-06
"Body Acceleration Jerk-mean()-Y" "SITTING" 7 0.0116863419310417
"Body Acceleration Jerk-mean()-Y" "SITTING" 8 -0.00657516306713044
"Body Acceleration Jerk-mean()-Y" "SITTING" 9 0.009817397262
"Body Acceleration Jerk-mean()-Y" "SITTING" 10 0.00897875458703704
"Body Acceleration Jerk-mean()-Y" "SITTING" 11 -0.000213838552075472
"Body Acceleration Jerk-mean()-Y" "SITTING" 12 0.0105990504054902
"Body Acceleration Jerk-mean()-Y" "SITTING" 13 -0.00112344092891837
"Body Acceleration Jerk-mean()-Y" "SITTING" 14 -0.00436185985848148
"Body Acceleration Jerk-mean()-Y" "SITTING" 15 -0.00898437589491525
"Body Acceleration Jerk-mean()-Y" "SITTING" 16 0.00985642890855072
"Body Acceleration Jerk-mean()-Y" "SITTING" 17 0.0056097104915625
"Body Acceleration Jerk-mean()-Y" "SITTING" 18 0.00694560289491228
"Body Acceleration Jerk-mean()-Y" "SITTING" 19 0.0137921005843836
"Body Acceleration Jerk-mean()-Y" "SITTING" 20 0.00597430268636364
"Body Acceleration Jerk-mean()-Y" "SITTING" 21 0.0121020139594259
"Body Acceleration Jerk-mean()-Y" "SITTING" 22 -0.000842715149193548
"Body Acceleration Jerk-mean()-Y" "SITTING" 23 0.0101351394211029
"Body Acceleration Jerk-mean()-Y" "SITTING" 24 0.00476702575745588
"Body Acceleration Jerk-mean()-Y" "SITTING" 25 0.00485415893230769
"Body Acceleration Jerk-mean()-Y" "SITTING" 26 0.00692238958961538
"Body Acceleration Jerk-mean()-Y" "SITTING" 27 0.004670724222
"Body Acceleration Jerk-mean()-Y" "SITTING" 28 0.0148338232684722
"Body Acceleration Jerk-mean()-Y" "SITTING" 29 0.00598531404666667
"Body Acceleration Jerk-mean()-Y" "SITTING" 30 0.00975692523887097
"Body Acceleration Jerk-mean()-Y" "STANDING" 1 0.00797573092830189
"Body Acceleration Jerk-mean()-Y" "STANDING" 2 0.0103291774794444
"Body Acceleration Jerk-mean()-Y" "STANDING" 3 0.00771663644590164
"Body Acceleration Jerk-mean()-Y" "STANDING" 4 -0.00653015693773214
"Body Acceleration Jerk-mean()-Y" "STANDING" 5 -0.00221990214464286
"Body Acceleration Jerk-mean()-Y" "STANDING" 6 0.00871883993421053
"Body Acceleration Jerk-mean()-Y" "STANDING" 7 0.00694700354075472
"Body Acceleration Jerk-mean()-Y" "STANDING" 8 0.00814951727462963
"Body Acceleration Jerk-mean()-Y" "STANDING" 9 0.0130699796066667
"Body Acceleration Jerk-mean()-Y" "STANDING" 10 0.0119007630575
"Body Acceleration Jerk-mean()-Y" "STANDING" 11 0.0124130965551064
"Body Acceleration Jerk-mean()-Y" "STANDING" 12 0.0100480041062295
"Body Acceleration Jerk-mean()-Y" "STANDING" 13 0.00762035230350877
"Body Acceleration Jerk-mean()-Y" "STANDING" 14 0.00579566182983333
"Body Acceleration Jerk-mean()-Y" "STANDING" 15 0.00617255520183019
"Body Acceleration Jerk-mean()-Y" "STANDING" 16 0.0120767950358846
"Body Acceleration Jerk-mean()-Y" "STANDING" 17 0.00657853452564103
"Body Acceleration Jerk-mean()-Y" "STANDING" 18 0.0104698718417123
"Body Acceleration Jerk-mean()-Y" "STANDING" 19 0.00991338273931507
"Body Acceleration Jerk-mean()-Y" "STANDING" 20 0.0116930221630137
"Body Acceleration Jerk-mean()-Y" "STANDING" 21 0.0100621171270225
"Body Acceleration Jerk-mean()-Y" "STANDING" 22 0.0107286964173016
"Body Acceleration Jerk-mean()-Y" "STANDING" 23 0.0105861517936765
"Body Acceleration Jerk-mean()-Y" "STANDING" 24 0.0109839689101449
"Body Acceleration Jerk-mean()-Y" "STANDING" 25 0.0066321397672973
"Body Acceleration Jerk-mean()-Y" "STANDING" 26 0.0081732226404054
"Body Acceleration Jerk-mean()-Y" "STANDING" 27 0.0122433312349875
"Body Acceleration Jerk-mean()-Y" "STANDING" 28 0.00907363218518987
"Body Acceleration Jerk-mean()-Y" "STANDING" 29 0.0115104978664615
"Body Acceleration Jerk-mean()-Y" "STANDING" 30 0.0120860416340678
"Body Acceleration Jerk-mean()-Y" "WALKING" 1 0.0282721095884211
"Body Acceleration Jerk-mean()-Y" "WALKING" 2 0.0182492679288136
"Body Acceleration Jerk-mean()-Y" "WALKING" 3 0.0100591485
"Body Acceleration Jerk-mean()-Y" "WALKING" 4 0.00295602428666667
"Body Acceleration Jerk-mean()-Y" "WALKING" 5 -0.0163194101232143
"Body Acceleration Jerk-mean()-Y" "WALKING" 6 -0.0164831715964912
"Body Acceleration Jerk-mean()-Y" "WALKING" 7 0.0184322723280702
"Body Acceleration Jerk-mean()-Y" "WALKING" 8 -0.00603947514583333
"Body Acceleration Jerk-mean()-Y" "WALKING" 9 0.0212255910017308
"Body Acceleration Jerk-mean()-Y" "WALKING" 10 0.00408248792641509
"Body Acceleration Jerk-mean()-Y" "WALKING" 11 0.0127682476559322
"Body Acceleration Jerk-mean()-Y" "WALKING" 12 0.0197766948336
"Body Acceleration Jerk-mean()-Y" "WALKING" 13 0.00308364501403509
"Body Acceleration Jerk-mean()-Y" "WALKING" 14 0.024116023559322
"Body Acceleration Jerk-mean()-Y" "WALKING" 15 0.00890588563518519
"Body Acceleration Jerk-mean()-Y" "WALKING" 16 0.00968444678235294
"Body Acceleration Jerk-mean()-Y" "WALKING" 17 0.0130098548360656
"Body Acceleration Jerk-mean()-Y" "WALKING" 18 0.0282745481892857
"Body Acceleration Jerk-mean()-Y" "WALKING" 19 0.0144113482019523
"Body Acceleration Jerk-mean()-Y" "WALKING" 20 -0.0210619558882353
"Body Acceleration Jerk-mean()-Y" "WALKING" 21 0.00235197553846154
"Body Acceleration Jerk-mean()-Y" "WALKING" 22 0.0356746339782609
"Body Acceleration Jerk-mean()-Y" "WALKING" 23 0.0148955926864407
"Body Acceleration Jerk-mean()-Y" "WALKING" 24 0.0121254591034483
"Body Acceleration Jerk-mean()-Y" "WALKING" 25 0.00351115201418919
"Body Acceleration Jerk-mean()-Y" "WALKING" 26 0.0196712144372881
"Body Acceleration Jerk-mean()-Y" "WALKING" 27 0.00161230290877193
"Body Acceleration Jerk-mean()-Y" "WALKING" 28 0.0226486602722222
"Body Acceleration Jerk-mean()-Y" "WALKING" 29 0.0223870454150943
"Body Acceleration Jerk-mean()-Y" "WALKING" 30 0.0219656545
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 1 0.0296504490408163
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 2 -0.00327959081489362
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 3 0.0109707769183673
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 4 0.00563780215111111
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 5 0.0137618233808511
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 6 0.00987685807166667
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 7 -0.0191061075170213
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 8 -0.0380193846210526
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 9 -0.0206865965952381
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 10 0.0107824902368421
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 11 0.0252274201521739
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 12 -0.0119289154608696
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 13 -0.00751868156382979
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 14 0.0291339421022222
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 15 0.01511589985
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 16 -0.0148114530276596
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 17 -0.0113826178208696
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 18 -0.000757069449090909
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 19 -0.0386872111282051
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 20 0.00436449644888889
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 21 -0.0213998492444444
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 22 0.0211126110833333
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 23 0.0375005150740741
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 24 -0.00447316273690909
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 25 -0.0195416626931035
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 26 -0.007131601642
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 27 0.0159869469363636
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 28 0.0143450903413043
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 29 0.000621016968750005
"Body Acceleration Jerk-mean()-Y" "WALKING_DOWNSTAIRS" 30 -0.00756110754193549
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 1 0.0194863076188679
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 2 -0.00970985514333333
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 3 0.0397249270484746
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 4 0.0234018993153846
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 5 0.0140130363106383
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 6 0.00371343419607843
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 7 -0.000812387078431372
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 8 0.014120592097561
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 9 0.00126612218367347
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 10 0.0266314282191489
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 11 -0.0132625289255556
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 12 -0.00689494886730769
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 13 -0.00128009758363636
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 14 -0.0183131159944444
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 15 -0.00417361847916667
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 16 0.0173729333352941
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 17 0.03083565139375
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 18 0.0211654691775862
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 19 0.056818586275
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 20 0.00659982629803922
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 21 -0.0156290073042553
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 22 0.0367082966285714
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 23 0.039986286827451
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 24 -0.0150816047830508
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 25 0.00925514041553846
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 26 0.00209171684890909
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 27 -0.0140229374470588
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 28 0.0222985408245098
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 29 -0.000689019191836735
"Body Acceleration Jerk-mean()-Y" "WALKING_UPSTAIRS" 30 -0.00358719228769231
"Body Acceleration Jerk-mean()-Z" "LAYING" 1 0.010834236361
"Body Acceleration Jerk-mean()-Z" "LAYING" 2 -0.00180264895625
